,date,factor,coef,t_stat,p_value,R_squared,Adj_R_squared,n_obs
1242,1991-05-01,market_equity,-0.009347677579040904,-2.227710080272055,0.025899854386686388,0.014473244277767194,0.010692451097247258,786
1243,1991-05-01,BM,-0.01758362162172683,-0.8805389725037251,0.3785674023321177,0.014473244277767194,0.010692451097247258,786
1244,1991-06-01,const,0.06560800741776378,0.8355251322863562,0.4034221025049708,0.00394042040012188,0.0001094220170454463,784
1245,1991-06-01,beta,0.016886537960509783,1.640285398599359,0.10094584013217461,0.00394042040012188,0.0001094220170454463,784
1246,1991-06-01,market_equity,-0.0021470578108010612,-0.5066281270792803,0.6124157690302747,0.00394042040012188,0.0001094220170454463,784
1247,1991-06-01,BM,-0.009372963003785642,-0.6506935962157564,0.5152442978127472,0.00394042040012188,0.0001094220170454463,784
1248,1991-07-01,const,-0.012993050504971251,-0.16979169970260072,0.8651739548245894,0.004778267381338908,-0.00011626572990031114,614
1249,1991-07-01,beta,0.016132495673761595,0.9116730297327655,0.3619408656287576,0.004778267381338908,-0.00011626572990031114,614
1250,1991-07-01,market_equity,0.0011719987546056736,0.26467864553052217,0.7912570293688561,0.004778267381338908,-0.00011626572990031114,614
1251,1991-07-01,BM,0.006565589027092868,0.38379820581998497,0.7011280179682926,0.004778267381338908,-0.00011626572990031114,614
1252,1991-08-01,const,0.1191014452924957,1.3134179938087405,0.18904213748691756,0.008810909676505885,0.004908590423263748,766
1253,1991-08-01,beta,-0.00230599946706523,-0.20294120782179917,0.8391809852027071,0.008810909676505885,0.004908590423263748,766
1254,1991-08-01,market_equity,-0.005459074831766188,-1.119176255685028,0.26306495302080835,0.008810909676505885,0.004908590423263748,766
1255,1991-08-01,BM,-0.034227735678656335,-2.0990642447515238,0.03581123780695353,0.008810909676505885,0.004908590423263748,766
1256,1991-09-01,const,0.005890889284181671,0.06786095353434533,0.9458963216330651,0.011846207772872042,0.007940461558535561,763
1257,1991-09-01,beta,-0.0117176262013366,-0.7679270407841909,0.44253053136400144,0.011846207772872042,0.007940461558535561,763
1258,1991-09-01,market_equity,0.002261369251619308,0.46105794559228835,0.6447570325855749,0.011846207772872042,0.007940461558535561,763
1259,1991-09-01,BM,-0.029860972495847113,-1.515879406409839,0.1295498484874926,0.011846207772872042,0.007940461558535561,763
1260,1991-10-01,const,0.1233726660508122,1.876615024156736,0.060570876697331855,0.026048271303156012,0.02217313179905711,758
1261,1991-10-01,beta,-0.026550328024388788,-2.0174722184070477,0.043646257395908536,0.026048271303156012,0.02217313179905711,758
1262,1991-10-01,market_equity,-0.006524689146793813,-1.8022090762940859,0.07151251724495024,0.026048271303156012,0.02217313179905711,758
1263,1991-10-01,BM,-0.017408806723780597,-1.1058595863568113,0.2687872993845575,0.026048271303156012,0.02217313179905711,758
1264,1991-11-01,const,-0.23323114800545686,-4.121822360770092,3.758870115548867e-05,0.07335726480535276,0.06967035737089133,758
1265,1991-11-01,beta,0.0372653977182543,3.1934152912639897,0.001406005818481158,0.07335726480535276,0.06967035737089133,758
1266,1991-11-01,market_equity,0.01491361355152582,4.569798697590371,4.881929098415076e-06,0.07335726480535276,0.06967035737089133,758
1267,1991-11-01,BM,-0.030276669539670495,-2.096435962896799,0.03604353498727032,0.07335726480535276,0.06967035737089133,758
1268,1991-12-01,const,1.05483971775924,1.9768166627203916,0.04806235752067342,0.015057583931297636,0.011107280123535568,752
1269,1991-12-01,beta,-0.17091873728987236,-0.7942113984666965,0.4270723738720926,0.015057583931297636,0.011107280123535568,752
1270,1991-12-01,market_equity,-0.04653339358413609,-2.381682612132977,0.017233743730538167,0.015057583931297636,0.011107280123535568,752
1271,1991-12-01,BM,0.0942878866851237,2.416990237547327,0.015649436839597457,0.015057583931297636,0.011107280123535568,752
1272,1992-01-01,const,0.13982170116481268,1.5177998209775112,0.12906487025775726,0.015213664956268302,0.011215885517660396,743
1273,1992-01-01,beta,0.004174140139564744,0.2562010341512711,0.7977956101368048,0.015213664956268302,0.011215885517660396,743
1274,1992-01-01,market_equity,-0.005739637839320186,-1.1227320673755365,0.26155130442152774,0.015213664956268302,0.011215885517660396,743
1275,1992-01-01,BM,0.04114268197340845,2.0651688097850274,0.03890703057477854,0.015213664956268302,0.011215885517660396,743
1276,1992-02-01,const,0.03011728709993563,0.32873396586633613,0.7423567788284477,2.343975284391231e-05,-0.004030519275185274,744
1277,1992-02-01,beta,-0.0001229221703342334,-0.008801483829857466,0.992977522607461,2.343975284391231e-05,-0.004030519275185274,744
1278,1992-02-01,market_equity,-0.0004776269413418249,-0.09784809713512427,0.9220529146049292,2.343975284391231e-05,-0.004030519275185274,744
1279,1992-02-01,BM,0.0010741951948951842,0.04085212637054124,0.9674137831807053,2.343975284391231e-05,-0.004030519275185274,744
1280,1992-03-01,const,-0.09407478339877828,-1.8807424810765225,0.060006957906395375,0.005965504069695204,0.0018804307987487778,734
1281,1992-03-01,beta,0.0014388055302184829,0.1346286254933119,0.8929055077744615,0.005965504069695204,0.0018804307987487778,734
1282,1992-03-01,market_equity,0.003877202909142647,1.3290328624540717,0.18383712820668519,0.005965504069695204,0.0018804307987487778,734
1283,1992-03-01,BM,0.019178461927101036,1.23770661081836,0.21582486701801828,0.005965504069695204,0.0018804307987487778,734
1284,1992-04-01,const,0.12041888839778749,1.16121972022616,0.24555255709430346,0.007473428581583619,0.0033550610653246826,727
