date,hml_return,value_return,growth_return,formation_year,cumulative_hml
1992-05-31,0.01500547680977922,0.016294896627572095,0.0012894198177928753,1991,3.2848143956063955
1992-06-30,0.024143565870939198,-0.020822031141071815,-0.04496559701201101,1991,3.3882650942114676
1992-07-31,0.002885585255783623,0.032078075070675074,0.02919248981489145,1992,3.400927807265794
1992-08-31,-0.0155386819328108,-0.037006179274340176,-0.021467497341529376,1992,3.332543189859428
1992-09-30,0.0029129816295666248,0.015820847548455655,0.01290786591888903,1992,3.345163808580792
1992-10-31,0.001772727903367386,0.02613863796348232,0.024365910060114935,1992,3.352866601708966
1992-11-30,-0.0008984437745599289,0.0651033455701088,0.06600178934466873,1992,3.3489557958091707
1992-12-31,0.03662659820655087,0.05323222290046961,0.016605624693918738,1992,3.508243252360323
1993-01-31,0.02890737096473117,0.06168417776537263,0.03277680680064146,1992,3.6385647124555494
1993-02-28,0.04891351359289655,0.015929237354482186,-0.032984276238414365,1992,3.8654532105697745
1993-03-31,0.015822090667030185,0.035626560935701754,0.01980447026867157,1992,3.9424348524036024
1993-04-30,0.01884061009360365,-0.01593672969853888,-0.03477733979214253,1992,4.035553340370776
1993-05-31,-0.02405935863463653,0.027016031790397185,0.051075390425033715,1992,3.9144011566309542
1993-06-30,0.014755416458453904,0.022520153506974443,0.007764737048520539,1992,3.986915192340951
1993-07-31,0.03631517132225377,0.027022005027144573,-0.009293166295109203,1993,4.168015871920363
1993-08-31,0.006365403541563959,0.04036362373059806,0.033998220189034103,1993,4.200912378454343
1993-09-30,0.0011224670772987076,0.02008210451572703,0.018959637438428323,1993,4.206750231371073
1993-10-31,-0.024023244838108023,0.01697408587210204,0.04099733071021006,1993,4.08166719575197
1993-11-30,0.00226622779630092,-0.018431206918456122,-0.020697434714757042,1993,4.093183411202533
1993-12-31,0.005575519865755149,0.021446510986886984,0.015870991121131835,1993,4.121580556491628
1994-01-31,0.01498156076812071,0.05461827410773683,0.03963671333961612,1993,4.198309826827533
1994-02-28,0.006976438260848435,-0.0038731672536867125,-0.010849605514535147,1993,4.234575514395156
1994-03-31,0.023522557944388574,-0.03053333267670432,-0.054055890621092895,1993,4.357706120246793
1994-04-30,0.034187544366687556,0.014282284897478126,-0.019905259469209433,1993,4.540872935936403
1994-05-31,0.004226639993370807,0.005150759923990076,0.0009241199306192684,1993,4.564292211085618
1994-06-30,0.025727239040760512,-0.016991119273756565,-0.04271835831451708,1993,4.70744608689286
1994-07-31,0.013977862400071064,0.0329306596977728,0.018952797297701735,1994,4.787223982951272
1994-08-31,-0.017782314128766123,0.03780532959796903,0.05558764372673515,1994,4.6843137481529045
1994-09-30,-0.003330845400889168,-0.006113358677431369,-0.002782513276542201,1994,4.665380177847658
1994-10-31,-4.731056306694816e-05,0.005505928362491065,0.005553238925558013,1994,4.665112145521456
1994-11-30,0.0014509804174284088,-0.03907460930419498,-0.04052558972162339,1994,4.6733321123071425
1994-12-31,0.016450027390999898,0.005039224740377185,-0.011410802650622713,1994,4.766658580952835
1995-01-31,-0.0055387562270673395,0.028467210838912457,0.034005967065979796,1994,4.734718464828211
1995-02-28,0.00568878296520875,0.04519526757609267,0.03950648461088392,1994,4.767342033541194
1995-03-31,-0.0043670096082515375,0.021809228660159316,0.026176238268410854,1994,4.742155995466646
1995-04-30,0.024170465092444547,0.035897268151260806,0.011726803058816258,1994,4.8809465765104445
1995-05-31,0.005701789520105666,0.032096465959498756,0.02639467643939309,1994,4.914478496068694
1995-06-30,-0.02284269999957384,0.03542087284569306,0.058263572845266905,1994,4.779375838129066
1995-07-31,-0.01771718016371881,0.0473881732255329,0.0651053533892517,1995,4.67698159517109
1995-08-31,0.011630356099240364,0.035059932185659476,0.023429576086419112,1995,4.743006912691763
1995-09-30,0.005399008204384725,0.03361267958180593,0.028213671377421205,1995,4.774013454131224
1995-10-31,0.032259364935122554,-0.020140603662124154,-0.05239996859724671,1995,4.960279461288351
1995-11-30,-0.006489635317992532,0.02625644808447546,0.03274608340246799,1995,4.921599421191269
1995-12-31,0.014688518097507566,0.014657401590019816,-3.111650748775004e-05,1995,5.008578941455627
1996-01-31,-0.009005292331048121,0.020968600686618096,0.029973893017666217,1995,4.95446993159364
1996-02-29,-0.023901099528616472,0.02045703394047759,0.04435813346909406,1995,4.812151553118466
1996-03-31,-0.010515692136146625,0.01506478187188252,0.025580474008029146,1995,4.751032756737246
1996-04-30,-0.030915942240094984,0.03106239816607496,0.061978340406169945,1995,4.573234160209063
1996-05-31,-0.022019552337367562,0.040997894553372244,0.0630174468907398,1995,4.450514038929935
1996-06-30,0.036686024586646084,-0.009420680367354647,-0.04610670495400073,1995,4.650471730971978
1996-07-31,0.044577074553172606,-0.05105595536086086,-0.09563302991403347,1996,4.90235323058411
1996-08-31,-0.002547860505445511,0.045248859056423646,0.04779671956186916,1996,4.887314857898716
1996-09-30,-0.009331018923710917,0.03568568783766972,0.045016706761380636,1996,4.832380211549818
1996-10-31,0.04919588466495446,0.01763745260163217,-0.031558432063322296,1996,5.119309315759386
1996-11-30,0.019754881350564524,0.05490474029911098,0.035149858948546456,1996,5.240195545239617
1996-12-31,0.016890597735056172,0.0023466579590138577,-0.014543939776042314,1996,5.345596177982349
