permno,duration,end_year,start_year
44629,5,2018,1978
38552,3,2018,1978
80347,4,2018,1994
30681,13,2018,1978
61479,6,2018,1978
59360,7,2018,1978
25751,2,2018,1978
31537,2,2018,1978
33807,1,2018,1978
60820,3,2018,1978
60433,4,2018,1978
23393,15,2018,1978
60417,8,2018,1978
25022,12,2018,1978
62543,6,2018,1978
56339,11,2018,1978
10400,5,2018,1978
51370,3,2018,1978
59125,5,2018,1978
80152,4,2018,1978
59862,4,2018,1978
25583,1,2018,1996
33057,1,2018,1978
16476,1,2018,1978
70229,16,2018,1978
41057,3,2018,1978
59010,22,2018,1978
28688,2,2018,1978
12328,8,2018,1978
46790,10,2018,1978
21013,1,2018,1978
79629,18,2018,1978
37138,2,2018,1978
20408,2,2018,1978
71080,3,2018,1978
53912,5,2018,1978
67716,6,2018,1978
57577,17,2018,1978
33989,3,2018,1978
64980,2,2018,1978
13873,2,2018,1978
62500,2,2018,1998
67766,1,2018,1987
68145,4,2018,2014
16994,2,2018,1987
69535,1,2018,1980
66608,4,2018,1985
58616,1,2018,1997
19474,1,2018,1979
37568,18,2018,1991
62229,2,2018,1979
65307,21,2018,1979
60089,4,2018,1979
51263,4,2018,1998
55694,2,2018,1979
39424,5,2018,1979
65198,7,2018,1979
57008,1,2018,1979
76508,6,2018,1979
23070,1,2018,1979
68655,6,2018,1979
60572,7,2018,1979
17452,1,2018,1979
80566,9,2018,1979
46520,1,2018,1979
37720,2,2018,1979
30972,8,2018,1979
63802,8,2018,1979
44231,6,2018,1979
41014,6,2018,1979
59803,2,2018,1979
64178,1,2018,1993
30761,27,2018,1979
64792,6,2018,1979
60346,3,2018,1992
26957,2,2018,1979
72339,6,2018,1979
48952,1,2018,1979
46608,3,2018,1979
57884,2,2018,1999
59652,4,2018,1979
62965,4,2018,1979
20811,9,2018,1979
63300,10,2018,1979
71715,3,2018,1979
74473,3,2018,1979
68591,30,2018,1979
45189,4,2018,1985
25735,8,2018,1979
62957,4,2018,1979
56709,1,2018,1979
26981,1,2018,1979
47264,5,2018,1979
56371,14,2018,1979
31422,5,2018,1994
50075,1,2018,1997
52792,24,2018,1979
64945,4,2018,1979
25420,1,2018,1979
70798,2,2018,1999
49680,14,2018,1986
58668,3,2018,1981
61496,3,2018,2014
63087,1,2018,1984
57534,1,2018,2013
20045,1,2018,1990
41080,1,2018,2012
10912,1,2018,1991
33292,6,2018,1983
59045,4,2018,2001
27888,1,2018,2002
63167,4,2018,1980
30832,3,2018,1980
61276,1,2018,1988
68638,6,2018,1980
37824,1,2018,1980
59002,2,2018,1980
14825,1,2018,1980
50148,1,2018,1980
42490,1,2018,1980
84145,2,2018,1980
83687,3,2018,1997
62260,4,2018,1993
80187,1,2018,1980
45349,2,2018,1980
26199,5,2018,1980
36418,1,2018,1980
28709,1,2018,1980
63830,25,2018,1980
59441,2,2018,1980
51933,2,2018,2004
47096,1,2018,1980
70907,1,2018,1985
14569,2,2018,1980
64522,1,2018,1980
63626,3,2018,1985
48523,7,2018,1995
61701,1,2018,1980
66086,7,2018,1990
60409,5,2018,1980
63730,6,2018,1980
57999,1,2018,1998
10592,7,2018,1980
22972,3,2018,1980
76057,1,2018,1980
58799,1,2018,2000
15641,3,2018,1980
31182,5,2018,1980
22964,7,2018,1980
42964,1,2018,1980
17153,1,2018,1980
59766,4,2018,1980
53576,4,2018,1993
23334,4,2018,1980
60919,1,2018,1980
54608,6,2018,1980
30700,7,2018,1980
10731,3,2018,1996
45381,4,2018,1980
23289,4,2018,1980
64207,9,2018,1980
28469,7,2018,1980
61081,17,2018,1980
60441,3,2018,1990
29787,3,2018,2006
25372,6,2018,1980
51896,7,2018,1980
13128,2,2018,1980
49606,12,2018,1980
64864,1,2018,2013
54122,5,2018,1984
37990,1,2018,1984
66828,2,2018,1996
54236,1,2018,1985
79311,2,2018,1982
69287,1,2018,1993
79194,5,2018,1983
13355,1,2018,1983
17277,2,2018,1985
28661,1,2018,1993
53129,2,2018,2003
48937,1,2018,1986
83564,1,2018,1981
53365,6,2018,1981
20512,5,2018,2000
68102,11,2018,1981
40118,10,2018,1981
58975,8,2018,1981
69227,1,2018,1981
40185,1,2018,1981
24433,2,2018,1981
15705,1,2018,1981
12467,2,2018,1981
17338,3,2018,1981
76604,1,2018,1981
15836,2,2018,1981
62739,2,2018,1981
66261,2,2018,1981
44514,3,2018,1981
22251,3,2018,1981
44127,3,2018,1981
30155,7,2018,1981
12061,1,2018,1981
65462,3,2018,1981
19589,12,2018,1981
34527,3,2018,1981
62471,1,2018,1994
82684,4,2018,1981
55108,1,2018,1981
81663,1,2018,1981
64266,4,2018,1981
74924,2,2018,1981
39490,1,2018,2017
50906,11,2018,1981
32628,6,2018,1981
19482,1,2018,1981
41751,3,2018,1981
15676,6,2018,1981
60628,6,2018,1981
61947,3,2018,1981
69228,2,2018,1981
59556,3,2018,1981
11296,2,2018,1981
24716,2,2018,1981
73139,34,2018,1981
13945,2,2018,1989
38587,3,2018,1981
59177,8,2018,1981
25508,1,2018,1990
63351,6,2018,1981
61225,3,2018,1981
62835,4,2018,1981
36696,3,2018,1981
72056,3,2018,1981
37103,5,2018,1981
62041,2,2018,1981
82908,2,2018,1981
37816,4,2018,1981
62754,4,2018,1981
13558,2,2018,1981
33196,2,2018,1994
60927,5,2018,1981
84567,2,2018,1981
78941,1,2018,1981
63028,3,2018,1981
66499,7,2018,1981
65066,15,2018,1981
32759,3,2018,1981
40716,3,2018,1981
60207,4,2018,1981
15123,2,2018,1981
13435,6,2018,1981
47590,2,2018,1981
63394,4,2018,1981
61866,4,2018,1993
60311,1,2018,1981
65796,7,2018,1981
61196,2,2018,1981
72048,4,2018,1981
64987,3,2018,1981
11843,5,2018,1981
12176,2,2018,1981
60063,3,2018,1992
71539,3,2018,1981
44840,6,2018,1981
13304,11,2018,1981
77375,2,2018,1981
67970,10,2018,1981
78888,2,2018,1981
12264,5,2018,1981
75281,8,2018,1981
64857,2,2018,1981
49067,2,2018,1981
18076,2,2018,1981
69220,12,2018,1981
38535,2,2018,1990
64223,6,2018,1981
45400,1,2018,1987
68057,5,2018,1981
51511,1,2018,1981
75062,4,2018,1981
22921,17,2018,1981
51327,4,2018,1981
11798,2,2018,1981
66720,3,2018,1981
19642,1,2018,1981
17698,2,2018,1981
20715,1,2018,1981
15820,2,2018,1996
54317,2,2018,1981
80216,3,2018,1981
18148,1,2018,2014
78116,12,2018,1981
58879,4,2018,1981
76399,4,2018,1981
70010,3,2018,1981
29154,10,2018,1981
68807,1,2018,1981
67943,3,2018,1981
74078,5,2018,1981
22307,6,2018,1981
79397,5,2018,1981
73940,7,2018,2000
37672,3,2018,1981
30374,3,2018,1981
59281,1,2018,1981
76452,4,2018,1981
73323,8,2018,1981
23238,6,2018,1981
71133,2,2018,1981
73112,6,2018,1981
38149,11,2018,1994
40695,8,2018,1981
38384,5,2018,1981
55897,1,2018,1988
75791,5,2018,1981
28258,2,2018,1981
29277,4,2018,1981
29365,6,2018,1981
73569,1,2018,1981
55408,6,2018,1981
60709,1,2018,2013
71053,4,2018,1981
11317,3,2018,1981
47328,2,2018,1981
74377,3,2018,1981
17954,5,2018,1981
83716,2,2018,1981
33698,5,2018,1981
79143,5,2018,1981
78749,22,2018,1981
76532,3,2018,2011
12723,3,2018,1981
83679,4,2018,1981
75030,4,2018,1981
38122,3,2018,1981
63475,7,2018,1981
13697,2,2018,1981
62818,6,2018,1981
12053,1,2018,1981
47416,5,2018,1981
67192,3,2018,1985
81780,1,2018,1985
50914,2,2018,1985
79872,1,2018,1993
61540,2,2018,1996
74406,9,2018,2003
52012,3,2018,1988
35124,6,2018,2002
75083,5,2018,1994
62033,9,2018,2006
49817,8,2018,1987
71395,1,2018,2006
81286,1,2018,1983
62439,5,2018,1982
34594,2,2018,1982
15983,6,2018,1982
75302,6,2018,1982
77762,2,2018,1982
29701,1,2018,1989
66595,5,2018,1982
74481,3,2018,1982
32361,2,2018,1982
57163,9,2018,1982
65373,1,2018,1996
83804,4,2018,1999
63896,3,2018,1982
76137,1,2018,1982
63861,1,2018,1982
74385,5,2018,1982
42674,4,2018,1982
62704,2,2018,1982
40505,7,2018,1982
30091,2,2018,1982
62309,1,2018,1982
76946,13,2018,1998
24038,8,2018,1982
38114,3,2018,1982
31967,1,2018,1982
41452,6,2018,2006
22534,3,2018,1989
83863,3,2018,2001
53939,4,2018,1982
14024,2,2018,1982
44039,10,2018,1982
54675,13,2018,1982
41882,1,2018,1982
60258,3,2018,1982
57809,18,2018,1982
36813,1,2018,1982
62244,4,2018,1982
57892,4,2018,1982
72478,1,2018,1994
68814,6,2018,1982
55053,2,2018,1982
31369,1,2018,1982
32484,2,2018,1982
44522,4,2018,1996
64397,7,2018,1982
64872,1,2018,1982
84196,7,2018,1982
54042,1,2018,1982
64215,9,2018,1982
38034,2,2018,1982
18060,4,2018,1982
58481,13,2018,1982
29445,5,2018,1982
62375,2,2018,1994
31580,3,2018,1982
33209,25,2018,1982
13099,2,2018,1982
42543,2,2018,1982
60899,3,2018,1982
14462,2,2018,1982
10752,7,2018,1982
84100,1,2018,1990
46931,3,2018,2008
14796,3,2018,1982
62631,9,2018,1982
55432,2,2018,1982
45322,1,2018,1982
83062,4,2018,1982
63001,2,2018,1982
79012,2,2018,1982
17946,2,2018,1997
44936,1,2018,1982
14673,1,2018,1982
63693,1,2018,1991
74422,1,2018,1982
65840,5,2018,1982
79901,2,2018,1982
75775,1,2018,1982
70202,3,2018,1982
30032,2,2018,1982
63774,3,2018,1982
60418,3,2018,1982
20590,2,2018,1982
62703,3,2018,1982
16564,2,2018,1995
82393,2,2018,1982
61517,1,2018,1982
63723,5,2018,1982
13451,1,2018,1982
17401,2,2018,1982
43247,2,2018,1982
17882,3,2018,1982
26965,15,2018,1982
63992,1,2018,1995
63918,2,2018,1982
46261,2,2018,1982
50981,1,2018,1982
37400,1,2018,1982
83468,1,2018,1982
76903,6,2018,1982
48718,2,2018,1982
58676,3,2018,1982
75708,2,2018,1982
77228,1,2018,1997
67433,3,2018,1982
54755,5,2018,1982
40556,2,2018,1982
45779,2,2018,1982
61111,3,2018,1993
61639,6,2018,1982
10314,2,2018,1982
59484,5,2018,1982
13857,6,2018,1982
18375,3,2018,1982
33815,14,2018,1982
63183,4,2018,1982
68276,3,2018,1982
68478,6,2018,1982
54173,2,2018,1991
50738,1,2018,1985
67926,3,2018,1982
18826,1,2018,1982
49526,7,2018,1982
70499,3,2018,1982
28354,3,2018,1982
69236,1,2018,1982
25065,6,2018,1982
74660,2,2018,1982
31932,1,2018,1982
59265,2,2018,1982
65649,1,2018,1982
12045,10,2018,1982
21582,3,2018,1982
68930,1,2018,1982
57315,7,2018,1982
27677,1,2018,2007
56902,3,2018,1982
72900,2,2018,1982
52397,2,2018,1982
23230,4,2018,1982
40417,3,2018,1982
46659,3,2018,1982
21961,4,2018,1982
33100,1,2018,1982
33778,4,2018,1982
12272,4,2018,1982
32847,8,2018,1982
66916,1,2018,1982
55862,6,2018,1993
64849,2,2018,1982
29795,4,2018,1982
45058,7,2018,1982
18199,2,2018,1982
58457,6,2018,1982
69650,3,2018,1982
44653,3,2018,1982
49270,1,2018,1982
79784,5,2018,1993
58625,3,2018,2000
53699,5,2018,1982
28389,1,2018,1982
50834,3,2018,1982
46384,3,2018,1982
14729,3,2018,1982
22745,1,2018,1982
73430,1,2018,1982
24871,4,2018,1982
82035,5,2018,1982
49940,4,2018,1982
13793,5,2018,1982
13689,2,2018,1982
78960,10,2018,1982
72040,9,2018,1982
29293,2,2018,1982
75871,3,2018,1982
75185,1,2018,1982
60920,4,2018,1982
18981,4,2018,1982
72443,5,2018,1982
17639,5,2018,1982
29824,5,2018,1982
76209,7,2018,1990
63239,4,2018,1993
19968,3,2018,1998
32791,7,2018,2003
47248,8,2018,1991
38375,2,2018,1997
25348,7,2018,1999
33567,3,2018,1997
29605,1,2018,1983
43423,2,2018,1983
43714,1,2018,1983
43634,23,2018,1983
55765,3,2018,1983
49382,1,2018,1983
41284,2,2018,1983
65509,2,2018,1983
82230,1,2018,1983
63221,1,2018,1983
28362,1,2018,1983
19829,1,2018,1983
10621,1,2018,1983
63247,2,2018,1990
16142,9,2018,1983
63490,4,2018,1983
62877,7,2018,1983
54237,4,2018,1983
62236,8,2018,1983
70827,2,2018,1983
64152,1,2018,2002
53824,1,2018,1988
39846,3,2018,1983
73913,1,2018,1994
18447,2,2018,1983
53480,14,2018,1996
50201,2,2018,1983
62237,2,2018,1983
14323,5,2018,1996
17655,1,2018,1983
53605,3,2018,1983
24898,2,2018,1983
26367,1,2018,1983
35968,3,2018,1983
74828,7,2018,1983
28813,2,2018,1983
12750,2,2018,1983
22665,2,2018,1983
38616,1,2018,1990
65226,3,2018,1999
63714,9,2018,1993
76487,1,2018,1983
65920,1,2018,1993
62615,3,2018,1989
31713,3,2018,1983
63213,1,2018,1983
82801,14,2018,1983
72902,1,2018,1983
77914,3,2018,1983
50367,1,2018,1983
22497,6,2018,1983
15393,2,2018,1983
69244,4,2018,1995
32935,2,2018,1983
38288,1,2018,1983
32572,2,2018,1983
62762,3,2018,1983
14155,3,2018,1983
75724,1,2018,1983
55416,1,2018,1983
70042,1,2018,1983
28565,2,2018,1983
32644,1,2018,1983
62392,1,2018,1983
63124,2,2018,1983
52581,2,2018,1998
31721,3,2018,1983
76100,19,2018,1983
57569,1,2018,1983
54157,2,2018,1983
50657,6,2018,1983
81841,5,2018,1983
74916,8,2018,1983
65083,6,2018,1997
44282,1,2018,1983
26594,1,2018,1983
53429,4,2018,1983
62551,1,2018,1983
27685,1,2018,1983
66229,5,2018,1983
23043,1,2018,1983
28995,4,2018,1983
65163,9,2018,2002
49411,4,2018,1983
83003,3,2018,1983
29357,2,2018,1983
38659,23,2018,1983
17014,1,2018,1991
45277,18,2018,1990
58895,3,2018,1983
16791,5,2018,1998
66166,3,2018,1983
53963,4,2018,1983
49905,2,2018,2016
65752,6,2018,2004
76305,2,2018,1983
75855,3,2018,1983
37066,2,2018,1983
50682,1,2018,1993
34666,1,2018,2014
11200,1,2018,1983
63758,3,2018,1983
33751,1,2018,1983
17356,3,2018,1983
77682,5,2018,1983
47352,3,2018,1983
32417,4,2018,1993
63538,1,2018,1983
83126,2,2018,1983
57403,3,2018,1983
69404,1,2018,1983
68850,2,2018,1983
57147,4,2018,1983
68611,4,2018,1983
28928,3,2018,1983
28135,4,2018,1983
51108,1,2018,1986
51204,4,2018,1983
46464,2,2018,1983
41356,1,2018,1993
23377,7,2018,1983
13822,4,2018,1983
57075,4,2018,1983
59564,3,2018,1983
31246,3,2018,1983
57286,11,2018,1983
18367,1,2018,1983
44354,1,2018,1983
13005,4,2018,1983
38042,1,2018,1992
14593,9,2018,2007
20141,3,2018,1983
55750,3,2018,1983
63483,13,2018,1983
64602,6,2018,1983
11229,1,2018,1983
25778,18,2018,1983
31131,1,2018,1983
72558,1,2018,1983
59695,3,2018,1983
45306,24,2018,1983
37787,2,2018,1983
45525,5,2018,1983
79330,10,2018,1983
43020,4,2018,1983
45146,1,2018,1983
40484,16,2018,1983
32118,8,2018,1983
61437,2,2018,1983
13881,2,2018,1983
51909,5,2018,1983
64012,7,2018,1991
16409,2,2018,1983
41340,4,2018,1983
10285,9,2018,1983
20459,3,2018,1994
58684,4,2018,1983
41180,3,2018,1983
61277,1,2018,1983
24417,11,2018,1983
32556,2,2018,1983
21363,1,2018,1983
66983,1,2018,1983
66836,10,2018,1983
24978,3,2018,1983
53648,2,2018,1983
24468,5,2018,1983
49462,1,2018,1983
38747,1,2018,1983
76850,2,2018,1983
18220,8,2018,1983
64135,1,2018,2010
19431,1,2018,1983
62850,2,2018,1983
46886,15,2018,1983
65593,7,2018,1983
75329,1,2018,1983
63386,1,2018,1994
48179,5,2018,1983
32716,1,2018,1992
51642,3,2018,1983
64469,3,2018,1983
28987,1,2018,1983
72630,1,2018,1983
66173,5,2018,1983
20125,4,2018,1996
33284,4,2018,1983
67045,8,2018,1983
53111,1,2018,1983
41073,1,2018,1983
19757,3,2018,1983
83708,1,2018,1983
18121,7,2018,1983
25858,2,2018,1983
30780,20,2018,1983
16249,11,2018,1983
37701,4,2018,1983
79186,5,2018,1983
44600,3,2018,1983
73489,2,2018,1983
47985,3,2018,1983
80929,10,2018,1983
79434,4,2018,1983
54280,3,2018,1983
19917,5,2018,1983
29461,2,2018,1983
61794,4,2018,1983
66181,24,2018,1983
57940,1,2018,1983
52725,5,2018,1983
32708,3,2018,1983
10381,1,2018,1983
64813,3,2018,1983
44637,3,2018,2000
43407,5,2018,1983
67759,6,2018,1983
28098,1,2018,1983
84225,2,2018,1983
71459,1,2018,1983
16759,2,2018,1983
34973,10,2018,1983
64232,1,2018,1983
57382,1,2018,1983
30139,1,2018,1983
68348,2,2018,1983
39942,1,2018,1983
52565,12,2018,1983
58748,1,2018,1998
30024,8,2018,1983
12766,2,2018,1991
32687,1,2018,2017
67521,1,2018,1985
52231,3,2018,1989
63240,4,2018,2000
71563,2,2018,2000
83927,1,2018,1989
53306,2,2018,1984
79864,4,2018,2009
47141,1,2018,2001
63205,2,2018,1984
44952,1,2018,1984
34199,1,2018,1984
16054,2,2018,1984
29162,5,2018,1984
71918,3,2018,1984
47133,4,2018,2003
58262,2,2018,1984
13371,2,2018,1984
78249,1,2018,1984
71352,1,2018,1984
17807,8,2018,1984
74019,5,2018,1984
63678,6,2018,1984
72013,6,2018,1984
24943,1,2018,1984
53640,4,2018,2007
48443,5,2018,1984
63933,4,2018,1984
26033,5,2018,1984
73462,1,2018,1984
83417,1,2018,1984
79004,3,2018,1984
60856,3,2018,1984
16329,1,2018,1984
74051,1,2018,1984
17057,6,2018,1993
71037,4,2018,1984
27968,3,2018,1984
46122,4,2018,1984
70624,3,2018,1984
67889,3,2018,1984
15684,2,2018,1994
44901,2,2018,1984
79071,1,2018,1984
21769,1,2018,1984
46010,1,2018,1984
57462,2,2018,1984
73606,1,2018,1984
10365,1,2018,1984
31115,2,2018,1984
51561,1,2018,1984
78159,3,2018,1984
17508,1,2018,1984
13283,14,2018,1984
31801,1,2018,1984
64371,1,2018,1984
30008,2,2018,1984
41188,2,2018,2016
80304,7,2018,1984
79688,1,2018,1984
20504,1,2018,2015
64611,2,2018,1984
47918,1,2018,1984
48769,2,2018,1984
70520,2,2018,1984
78554,3,2018,1984
24935,4,2018,1984
39993,2,2018,1984
44821,4,2018,2003
25770,2,2018,1988
38624,9,2018,1984
19925,2,2018,1984
30067,4,2018,1994
27706,2,2018,1984
13531,3,2018,1984
71002,1,2018,2000
56937,8,2018,2000
26287,5,2018,1984
56953,2,2018,1984
78626,2,2018,1984
62149,7,2018,1984
62790,10,2018,1984
22016,10,2018,1984
27386,3,2018,1984
78307,8,2018,1984
63504,3,2018,1984
26092,2,2018,1984
67222,5,2018,1984
52784,7,2018,1984
42324,2,2018,1984
24089,7,2018,1984
53541,4,2018,1984
63160,2,2018,1984
46624,2,2018,1984
74150,7,2018,1984
54093,4,2018,1984
43159,3,2018,1984
38691,3,2018,1984
44581,11,2018,1984
60768,5,2018,1984
10429,6,2018,1984
79776,20,2018,1984
59548,1,2018,1984
12058,3,2018,1984
57497,1,2018,1984
12694,4,2018,1984
29752,13,2018,1984
10074,10,2018,1984
28004,2,2018,1984
80900,9,2018,1984
69092,2,2018,1984
20248,2,2018,2007
60194,2,2018,1984
50877,8,2018,1984
32206,1,2018,1984
69308,2,2018,1984
48857,1,2018,1991
47811,3,2018,1984
74414,2,2018,1984
30278,1,2018,1984
65112,1,2018,1984
39221,3,2018,1984
61647,1,2018,1984
27370,1,2018,1988
34295,1,2018,1984
50287,13,2018,1984
64961,13,2018,2004
80769,1,2018,1984
67011,6,2018,1984
64312,1,2018,1984
44090,2,2018,1994
62826,1,2018,1984
44485,2,2018,1984
34810,2,2018,1984
38632,3,2018,1984
37154,6,2018,2002
74230,7,2018,1984
42084,5,2018,1984
78410,1,2018,1987
90705,1,2018,2004
37891,4,2018,1984
64064,10,2018,1984
64661,1,2018,1984
78456,4,2018,1984
12125,4,2018,1984
44557,2,2018,1984
66755,4,2018,1984
74967,1,2018,1984
70122,3,2018,1984
53971,1,2018,1984
45285,3,2018,1984
54798,11,2018,1993
78356,3,2018,1984
61488,10,2018,1984
16273,4,2018,1984
79522,3,2018,1984
69877,7,2018,1984
46181,5,2018,2008
49286,1,2018,1997
75337,4,2018,1984
77893,2,2018,2007
21355,2,2018,1984
58801,3,2018,1984
40620,6,2018,1984
36792,2,2018,1984
18172,3,2018,1984
13582,1,2018,1984
65293,1,2018,2009
66413,4,2018,1994
78268,1,2018,1995
34287,6,2018,1999
64821,1,2018,1988
64936,2,2018,2002
17278,1,2018,1996
24097,3,2018,2007
61031,2,2018,1991
74166,3,2018,1988
67942,2,2018,2005
49729,4,2018,1991
73091,2,2018,1997
54253,8,2018,2006
55044,1,2018,1999
61357,1,2018,1995
70200,1,2018,1988
48267,7,2018,2001
61699,1,2018,1985
71240,1,2018,1985
74289,1,2018,1985
39475,1,2018,1985
48195,1,2018,1997
14809,7,2018,1985
17612,1,2018,1985
45197,3,2018,1985
82502,5,2018,1985
49534,2,2018,1999
52653,2,2018,1985
20918,3,2018,1985
83476,4,2018,1985
49947,2,2018,1985
27562,5,2018,2009
58641,1,2018,1998
65699,1,2018,1985
40361,2,2018,1985
69041,3,2018,1985
34332,2,2018,1985
11456,1,2018,2004
15916,1,2018,1995
37453,1,2018,1985
82895,1,2018,1985
35706,11,2018,1985
59636,2,2018,1985
64637,1,2018,1985
84180,7,2018,1985
75599,2,2018,1985
67126,5,2018,1985
68347,2,2018,1999
58019,2,2018,1985
46843,8,2018,1985
34623,1,2018,1994
65314,1,2018,1985
64566,1,2018,1985
26068,2,2018,1985
28901,1,2018,1985
65453,6,2018,1995
33049,3,2018,1985
64259,1,2018,1985
86079,1,2018,2006
65518,1,2018,2007
20782,1,2018,1985
12910,2,2018,1985
16185,8,2018,1991
10015,1,2018,1985
79303,6,2018,1999
79637,7,2018,2000
15422,1,2018,1985
20942,5,2018,1985
16214,3,2018,1985
77650,3,2018,1985
34490,3,2018,1985
65250,5,2018,1985
25647,1,2018,1985
31150,3,2018,1985
71862,3,2018,1985
82246,2,2018,1985
69710,3,2018,1985
16460,15,2018,1985
15131,3,2018,1991
14622,7,2018,1985
14016,1,2018,1985
65736,1,2018,1985
54907,1,2018,1985
69439,3,2018,1985
57753,8,2018,1985
34236,1,2018,1985
75206,1,2018,1985
20483,3,2018,1985
53050,1,2018,1996
34818,18,2018,1985
61640,9,2018,1985
32599,3,2018,1985
12424,3,2018,1985
27124,1,2018,1993
46245,4,2018,1985
22702,3,2018,1985
44768,17,2018,1985
67109,1,2018,1985
20678,4,2018,1999
26295,4,2018,1985
66211,1,2018,1985
50359,5,2018,1985
65963,2,2018,1985
50922,1,2018,1985
75054,1,2018,1985
78468,11,2018,1985
72136,4,2018,1985
45744,15,2018,1985
18287,3,2018,1992
79653,2,2018,1985
65541,21,2018,1985
30059,4,2018,1985
25049,10,2018,1985
77957,3,2018,1985
18017,6,2018,1985
44418,1,2018,1985
67459,12,2018,1985
25794,1,2018,1985
79119,9,2018,1985
52600,2,2018,1985
67344,4,2018,1985
15772,2,2018,1985
43124,2,2018,1985
50650,1,2018,1985
76639,30,2018,1985
75927,4,2018,1985
44397,2,2018,1985
27028,3,2018,1985
54360,3,2018,1985
25997,2,2018,1985
23721,2,2018,1985
28266,3,2018,1985
15991,1,2018,2006
13470,5,2018,2007
74107,2,2018,1985
81147,8,2018,1985
41049,1,2018,1985
18033,18,2018,1985
24927,1,2018,1985
21427,1,2018,1985
30147,21,2018,1985
64434,7,2018,1985
27247,2,2018,1985
10293,1,2018,1985
16193,8,2018,1985
18295,1,2018,1985
62914,7,2018,1985
45373,3,2018,2007
74561,8,2018,1991
61672,3,2018,1985
55475,6,2018,1985
41770,2,2018,1985
37058,9,2018,1985
15246,6,2018,1985
64688,3,2018,1985
30737,5,2018,2007
39029,1,2018,2014
27204,12,2018,1985
12897,2,2018,1985
66174,4,2018,1985
73198,1,2018,1995
63635,3,2018,1985
14905,3,2018,1985
28725,4,2018,2000
79805,2,2018,1985
47758,1,2018,1985
64144,4,2018,1993
39395,1,2018,1985
20651,4,2018,1985
64507,1,2018,1985
32388,1,2018,1985
70595,3,2018,1985
14649,2,2018,1985
49438,4,2018,2000
64733,1,2018,1985
16177,1,2018,1985
77252,3,2018,1985
55328,4,2018,1985
75513,1,2018,1985
18025,4,2018,1985
48785,8,2018,1985
37736,1,2018,1985
67600,3,2018,1985
42877,9,2018,2009
85033,4,2018,1985
77826,1,2018,1985
46691,2,2018,1985
12707,2,2018,1985
33911,2,2018,1985
20670,5,2018,2011
15932,4,2018,1985
14657,1,2018,1985
75986,14,2018,1985
28434,6,2018,1985
25495,5,2018,1985
46472,2,2018,1985
63618,3,2018,1985
44661,4,2018,1985
58692,5,2018,1985
65429,1,2018,2017
19853,4,2018,1985
54886,1,2018,1985
59601,4,2018,1985
22622,2,2018,1985
25938,2,2018,1985
84188,1,2018,1985
11114,5,2018,1985
80881,6,2018,1985
26834,9,2018,1985
71184,2,2018,1985
76751,2,2018,1985
50156,10,2018,1985
55670,2,2018,1985
80523,2,2018,1985
66253,14,2018,1985
77578,3,2018,1985
18279,2,2018,1985
64610,1,2018,1985
14614,3,2018,1985
45955,1,2018,2007
43052,2,2018,1985
83118,2,2018,1985
80224,6,2018,1985
74086,4,2018,1995
63846,1,2018,1985
62544,7,2018,1985
37584,25,2018,1985
64881,1,2018,1985
65090,6,2018,1985
83513,2,2018,1985
76647,1,2018,1985
31342,2,2018,1985
46288,6,2018,1985
60303,1,2018,1985
69358,8,2018,1985
75687,1,2018,1985
64494,1,2018,1985
74820,2,2018,1985
29496,4,2018,1985
25399,7,2018,1985
80646,6,2018,1985
13064,2,2018,1990
64072,2,2018,1985
51183,2,2018,1985
10720,5,2018,1985
62296,10,2018,1985
68188,1,2018,1985
43095,2,2018,1985
26471,4,2018,1985
27917,4,2018,1985
55547,3,2018,1985
62472,5,2018,1985
18092,19,2018,1985
57270,4,2018,1985
44760,1,2018,1985
76583,5,2018,1985
61242,8,2018,1985
47221,5,2018,1985
71336,2,2018,1985
74502,1,2018,1985
33073,1,2018,1985
62579,1,2018,1985
81016,3,2018,1985
64856,15,2018,1985
40062,5,2018,2000
32679,2,2018,1985
80179,8,2018,2005
53453,1,2018,2002
28856,1,2018,1985
20213,1,2018,1985
71239,6,2018,1985
21048,1,2018,1985
11034,4,2018,1985
51562,3,2018,1990
57665,4,2018,1992
53509,1,2018,1997
27407,2,2018,1995
46747,1,2018,1988
64354,1,2018,1992
66069,2,2018,1990
27087,6,2018,1988
62200,1,2018,2001
66334,2,2018,1988
60135,1,2018,1988
26140,1,2018,1987
42981,2,2018,2002
66093,8,2018,1995
66122,5,2018,1995
51960,8,2018,1999
73219,3,2018,2013
18649,21,2018,1990
65859,4,2018,1996
66026,2,2018,1992
65875,5,2018,1996
41241,1,2018,2017
61807,13,2018,2001
11149,8,2018,1986
65605,2,2018,1986
64873,1,2018,1986
73868,2,2018,1986
14315,2,2018,1986
91759,1,2018,1986
43610,17,2018,1986
84241,6,2018,1986
27343,4,2018,1986
28071,1,2018,1992
83970,1,2018,1986
65576,3,2018,1986
76954,1,2018,1986
28760,2,2018,1986
52741,2,2018,1986
87629,2,2018,1986
55977,1,2018,1986
65533,13,2018,1986
51800,1,2018,1996
82828,3,2018,1986
51917,1,2018,1986
88103,1,2018,1986
93324,1,2018,1986
27482,3,2018,1986
10990,2,2018,1986
21742,3,2018,2012
29525,1,2018,1986
33081,2,2018,1986
26877,1,2018,1986
83855,1,2018,1986
82465,2,2018,1986
23318,18,2018,1986
87717,21,2018,1986
84153,2,2018,1997
