permno,duration,end_year,start_year
75417,5,2018,1997
33532,4,2018,2010
14219,8,2018,2004
61065,5,2018,2000
45074,1,2018,1988
26252,5,2018,2002
33136,2,2018,1992
62738,1,2018,1988
31211,4,2018,1994
28557,8,2018,1984
33953,2,2018,1981
18834,7,2018,1987
57542,10,2018,1983
63917,1,2018,1984
64581,3,2018,1985
68428,1,2018,1994
64822,7,2018,1988
60994,3,2018,1987
65614,1,2018,1982
62341,25,2018,1985
29210,7,2018,1987
61700,30,2018,1987
11157,5,2018,2006
33233,5,2018,1983
70552,1,2018,1988
46149,1,2018,2005
62360,7,2018,1984
83142,16,2018,1986
33612,2,2018,2008
77527,12,2018,1985
66070,1,2018,1990
10779,21,2018,1987
70616,6,2018,2004
63589,4,2018,1988
73905,1,2018,1986
31107,3,2018,1991
63853,3,2018,1988
64283,1,2018,1990
40054,9,2018,1983
56531,2,2018,1991
74617,2,2018,1994
65082,4,2018,1986
22673,2,2018,2000
61022,1,2018,1987
76930,2,2018,1992
57913,5,2018,2009
58836,9,2018,2007
33770,10,2018,2007
19087,7,2018,1981
34730,4,2018,1981
31043,2,2018,1981
36688,4,2018,1981
48435,3,2018,1981
15317,3,2018,1981
51773,1,2018,1981
48427,4,2018,1981
52071,10,2018,1992
68100,3,2018,1981
78079,14,2018,1981
53188,3,2018,1981
67492,5,2018,1981
44469,3,2018,1981
27108,3,2018,1981
81430,12,2018,1981
56515,3,2018,1981
47539,4,2018,1981
76823,13,2018,1981
23131,11,2018,1981
45437,34,2018,1981
69017,6,2018,1981
36135,4,2018,1981
54413,1,2018,1981
63491,3,2018,1981
54448,7,2018,1981
65964,8,2018,1981
34017,2,2018,1981
27116,4,2018,1981
57891,12,2018,1981
38261,7,2018,1981
15801,14,2018,1981
64355,4,2018,1981
71088,1,2018,1981
58660,2,2018,1981
61736,7,2018,1981
78343,2,2018,1981
67089,1,2018,1981
70325,13,2018,1981
30788,2,2018,1981
58967,2,2018,1981
58341,12,2018,1981
11966,1,2018,1981
54340,10,2018,1981
41663,9,2018,1991
49171,1,2018,1981
16715,19,2018,1981
81438,12,2018,1981
55141,3,2018,1981
35837,5,2018,1981
52250,9,2018,2009
81155,6,2018,1981
63597,1,2018,1995
28250,5,2018,1981
18551,11,2018,1981
25196,5,2018,1981
15561,1,2018,1981
26105,3,2018,1981
51123,11,2018,1981
65833,1,2018,1981
53663,20,2018,1981
69295,4,2018,1981
56486,1,2018,1981
59871,17,2018,1990
61305,5,2018,1981
73008,2,2018,1988
22032,10,2018,1981
28055,8,2018,1981
51888,1,2018,1981
31457,3,2018,1999
57277,1,2018,1981
58958,1,2018,1981
46084,2,2018,1989
79709,14,2018,1981
10234,3,2018,1981
14307,4,2018,1981
24951,2,2018,2008
20750,10,2018,1981
56208,3,2018,1981
20889,3,2018,1985
71475,15,2018,1981
64418,11,2018,1981
45947,7,2018,1981
34463,25,2018,1981
29488,16,2018,1981
36768,26,2018,1981
60696,6,2018,1981
58421,33,2018,1981
10146,3,2018,1983
37234,5,2018,2002
21806,9,2018,1986
38851,1,2018,1984
69076,2,2018,1984
14788,4,2018,1984
62455,1,2018,1986
11763,2,2018,1991
22841,2,2018,1984
62316,11,2018,1987
29560,3,2018,1999
32110,11,2018,1991
20774,2,2018,1986
69893,1,2018,1984
54501,5,2018,1985
76102,7,2018,1987
66472,2,2018,2002
29103,6,2018,2010
60329,1,2018,1984
70440,5,2018,1987
45226,15,2018,1984
60071,3,2018,1984
74500,14,2018,2003
20969,3,2018,1984
45480,1,2018,1983
61487,17,2018,2000
15449,4,2018,1988
50965,2,2018,1990
72603,3,2018,1996
76962,13,2018,1985
72128,14,2018,1989
41743,1,2018,1987
40970,7,2018,2001
59030,1,2018,1984
26025,6,2018,1987
31230,3,2018,1986
57614,3,2018,1984
65622,2,2018,1993
49235,4,2018,1984
63781,22,2018,1984
65315,15,2018,1984
72005,1,2018,2013
64988,2,2018,1989
50279,5,2018,1995
65446,9,2018,1989
11376,5,2018,1986
64195,20,2018,1986
60581,1,2018,2003
12213,7,2018,1985
69060,5,2018,1991
65673,1,2018,1987
44872,6,2018,1985
67300,10,2018,1992
16011,4,2018,1989
46360,7,2018,1988
58713,1,2018,1984
25954,2,2018,1987
41532,3,2018,1986
56945,2,2018,2005
38755,21,2018,1987
39336,3,2018,1987
20993,1,2018,1983
62747,2,2018,1994
49294,1,2018,1985
43271,2,2018,1990
12221,1,2018,2003
44898,4,2018,1987
41567,2,2018,1986
75089,6,2018,1988
66384,1,2018,2012
63803,1,2018,1986
58756,15,2018,1996
24441,9,2018,2009
25073,1,2018,2001
14446,1,2018,1984
64742,3,2018,2011
50404,3,2018,1996
58473,2,2018,2001
61532,13,2018,1982
29153,6,2018,1982
42121,3,2018,1982
19773,8,2018,1982
72814,4,2018,1982
50403,3,2018,1982
24679,10,2018,1982
70747,3,2018,1982
32134,8,2018,1982
52556,2,2018,1982
64630,15,2018,1988
23983,1,2018,1982
43960,11,2018,1982
58924,1,2018,1982
55512,10,2018,1982
28600,1,2018,1982
60847,1,2018,1982
31836,8,2018,1982
61268,5,2018,1982
73999,1,2018,1987
15035,1,2018,2001
56734,4,2018,1982
51748,6,2018,1982
22024,5,2018,1982
30411,6,2018,1982
19175,7,2018,1982
36258,2,2018,1982
60476,16,2018,1982
62148,19,2018,1982
61400,7,2018,1982
26463,8,2018,1982
44899,4,2018,1982
58261,1,2018,1982
23545,5,2018,1982
78530,7,2018,1982
70950,6,2018,1982
66422,15,2018,1982
26921,4,2018,1982
69810,1,2018,1982
42068,4,2018,1982
71109,2,2018,1982
61882,8,2018,1982
32281,11,2018,1982
64478,1,2018,1982
24299,6,2018,1982
22817,4,2018,1982
10672,3,2018,1982
73251,4,2018,1982
52944,10,2018,1982
16599,18,2018,1982
58406,5,2018,1982
76479,8,2018,1982
75484,4,2018,1982
16716,4,2018,1982
69324,5,2018,1986
67775,3,2018,1982
41444,25,2018,1982
63192,1,2018,1982
34746,8,2018,2010
46017,11,2018,1982
12918,6,2018,1982
32273,1,2018,1982
60098,4,2018,1982
57250,13,2018,1982
19028,2,2018,1982
17292,2,2018,1982
56777,19,2018,1987
54966,1,2018,1985
18324,4,2018,1988
71635,2,2018,1984
62340,3,2018,1984
69543,5,2018,1987
63482,3,2018,1988
63749,9,2018,1985
74123,4,2018,1986
17559,3,2018,2003
42834,5,2018,1988
63562,1,2018,2009
53226,6,2018,1994
70667,2,2018,1986
64717,5,2018,1989
76321,13,2018,1985
38827,15,2018,1987
20862,3,2018,1984
63722,10,2018,1984
14737,2,2018,1989
36492,2,2018,1984
62906,4,2018,2009
61210,3,2018,1984
27239,12,2018,1986
62279,1,2018,1986
69024,1,2018,1986
20328,2,2018,1988
62519,2,2018,2000
61671,12,2018,1985
83110,1,2018,1985
82342,2,2018,1984
70114,5,2018,1986
47555,3,2018,1986
64725,2,2018,1987
75628,6,2018,1985
29138,4,2018,1984
66369,14,2018,1988
45153,4,2018,1989
74393,6,2018,1994
29947,2,2018,1987
42922,15,2018,1999
38878,5,2018,1986
67396,5,2018,1984
66115,3,2018,1987
38157,6,2018,1991
38798,2,2018,1992
48900,1,2018,1989
61720,1,2018,1997
69033,10,2018,1988
26084,1,2018,2017
50017,1,2018,2017
38280,3,2018,1997
24300,1,2018,1990
53883,2,2018,1984
70704,4,2018,2014
32222,4,2018,1998
75257,6,2018,2009
52346,3,2018,1995
46026,1,2018,2003
29963,2,2018,1991
57155,2,2018,1991
59193,1,2018,1984
62228,24,2018,1989
38886,1,2018,1991
68997,10,2018,1986
38456,1,2018,1986
14780,1,2018,1986
29437,1,2018,1999
46894,3,2018,1991
50818,2,2018,1991
30593,5,2018,2011
92321,2,2018,1987
39379,4,2018,1995
13179,1,2018,1983
62376,35,2018,1983
30438,1,2018,1992
81673,2,2018,1983
22219,2,2018,1983
80611,2,2018,1983
52353,1,2018,1983
83046,4,2018,1983
74545,1,2018,1983
27546,2,2018,1983
45656,1,2018,1983
18762,9,2018,1983
36864,2,2018,1983
68284,1,2018,1983
35327,5,2018,1983
56522,2,2018,1983
55378,5,2018,1983
72224,1,2018,1983
13390,10,2018,1983
81569,8,2018,1983
55838,1,2018,1983
18391,6,2018,1983
51633,6,2018,1983
63159,23,2018,1990
61162,15,2018,1983
22940,4,2018,1983
58043,6,2018,1983
68495,13,2018,1983
12459,2,2018,1983
72849,5,2018,1983
26614,11,2018,1983
63204,3,2018,1983
65972,2,2018,1983
79266,6,2018,1983
12432,3,2018,1983
78212,2,2018,1983
19052,7,2018,1983
38579,2,2018,1983
62199,7,2018,1983
19020,6,2018,1983
10058,2,2018,1983
11755,2,2018,1983
39432,6,2018,1983
65007,3,2018,1983
31625,5,2018,1983
64450,4,2018,1983
83951,4,2018,1983
55467,22,2018,1983
24732,3,2018,1983
69631,6,2018,1983
60134,1,2018,1983
11042,2,2018,1998
24011,5,2018,1983
61575,2,2018,1983
46683,2,2018,1983
54471,7,2018,1983
75214,2,2018,1983
79696,6,2018,1983
74676,3,2018,1983
21451,2,2018,1983
61188,22,2018,1983
20432,4,2018,1983
77885,3,2018,1983
23692,1,2018,1983
64557,15,2018,1983
32492,1,2018,1983
63757,3,2018,1984
65701,2,2018,1986
55969,4,2018,1987
61786,2,2018,1985
28426,7,2018,1985
65867,5,2018,1987
13515,8,2018,1984
41583,5,2018,1984
15254,1,2018,2017
63264,3,2018,1986
34447,3,2018,1988
68398,10,2018,1992
57841,1,2018,1984
32839,2,2018,1991
55160,2,2018,2005
65016,3,2018,1987
27052,4,2018,1986
20854,3,2018,1985
32046,10,2018,2005
75919,4,2018,1988
53293,10,2018,1989
80013,2,2018,1996
62690,3,2018,1988
80814,1,2018,1986
63773,9,2018,2007
28784,6,2018,1990
67927,2,2018,1987
63378,1,2018,1986
64785,1,2018,2012
47272,2,2018,1985
28717,2,2018,1997
63810,5,2018,1989
25882,1,2018,1989
14139,1,2018,1987
29050,17,2018,1987
20467,5,2018,1985
72398,3,2018,1986
44223,7,2018,1989
15537,19,2018,1997
62907,8,2018,1995
39854,3,2018,1988
11077,1,2018,2015
29568,3,2018,1986
18738,14,2018,1984
63642,5,2018,1985
33583,1,2018,1995
62842,7,2018,1985
28629,21,2018,1988
62261,5,2018,1990
54200,2,2018,1990
30526,2,2018,1987
47723,5,2018,1993
44170,4,2018,1988
10867,1,2018,1994
28223,1,2018,2010
11704,8,2018,1987
61218,1,2018,2010
12002,6,2018,1998
63052,1,2018,1984
47942,1,2018,1986
27693,4,2018,1993
14331,2,2018,1991
63570,3,2018,1984
68320,4,2018,2010
28143,2,2018,1988
64493,2,2018,1985
63547,9,2018,1992
18607,3,2018,1987
15334,1,2018,1995
38472,7,2018,1989
66924,1,2018,1986
64258,1,2018,2005
32804,11,2018,1988
81454,2,2018,1989
38173,3,2018,1986
68698,2,2018,1986
64338,5,2018,1986
69447,1,2018,1999
32540,1,2018,2012
63344,1,2018,2000
39416,3,2018,1999
73438,1,2018,1998
28178,7,2018,1992
63079,1,2018,2016
48187,3,2018,1988
75943,3,2018,1993
43618,1,2018,1996
45509,1,2018,1998
82027,1,2018,1986
65438,4,2018,1989
66739,17,2018,1993
15414,1,2018,1989
44792,12,2018,1992
81091,1,2018,1986
77703,10,2018,1987
23457,2,2018,1986
10496,1,2018,1996
79987,2,2018,1985
18711,1,2018,1998
74625,3,2018,1989
26658,2,2018,1989
31975,1,2018,1988
17161,1,2018,1986
80486,1,2018,1990
52469,7,2018,1990
10218,4,2018,1993
74529,1,2018,2009
67345,1,2018,2003
74740,12,2018,2001
79151,1,2018,1993
59206,1,2018,1988
76260,1,2018,1989
76911,1,2018,1988
78289,6,2018,1984
11659,2,2018,1984
28944,5,2018,1984
19677,12,2018,1987
64100,3,2018,1984
50570,4,2018,1984
31042,7,2018,1984
24521,1,2018,1984
64071,7,2018,1984
19370,4,2018,1984
73665,2,2018,1984
78337,5,2018,1984
63335,11,2018,2004
28215,8,2018,1996
36709,7,2018,1996
23203,1,2018,1984
62172,5,2018,1984
41874,5,2018,1998
50198,4,2018,1984
63888,1,2018,1984
29640,1,2018,1984
51861,1,2018,1986
82836,6,2018,1984
10568,27,2018,1984
35263,10,2018,1984
64004,2,2018,2004
22700,1,2018,1984
65269,5,2018,1984
73497,11,2018,1984
37402,24,2018,1984
78272,2,2018,1984
62771,4,2018,1984
66106,4,2018,1984
61103,2,2018,1984
41997,1,2018,1984
59185,22,2018,1984
68073,7,2018,1984
57729,2,2018,1984
17516,4,2018,1984
55080,1,2018,1984
18519,3,2018,1984
11069,1,2018,1984
64530,2,2018,1984
54084,12,2018,2000
28282,1,2018,1984
63685,2,2018,1984
55352,2,2018,1984
64848,13,2018,1984
29314,6,2018,1984
70608,3,2018,1984
49761,4,2018,1984
21550,3,2018,1984
26578,6,2018,1984
53284,4,2018,1984
16978,4,2018,1984
15086,1,2018,1984
49403,5,2018,1984
78466,8,2018,1984
32425,3,2018,1984
75732,2,2018,1984
52143,7,2018,1984
58369,6,2018,1993
61428,2,2018,1984
33647,13,2018,1984
66580,7,2018,1984
64098,1,2018,1984
46165,1,2018,1984
64629,4,2018,2014
13048,1,2018,1984
67177,19,2018,1984
64290,13,2018,1984
57744,3,2018,1984
81702,3,2018,2007
60178,1,2018,1984
62623,1,2018,1984
63431,1,2018,1984
58334,14,2018,1984
36776,1,2018,1984
37592,1,2018,1984
62288,3,2018,1984
23924,4,2018,1984
73542,4,2018,1984
56397,6,2018,1984
42578,2,2018,1993
73577,5,2018,1984
54325,1,2018,1984
55651,6,2018,1984
83030,1,2018,2011
40476,8,2018,1984
47504,6,2018,1984
64143,1,2018,1991
83425,9,2018,1984
35853,2,2018,1984
19992,11,2018,1984
58150,5,2018,1984
10699,1,2018,1986
36717,4,2018,1986
72291,2,2018,1996
17903,3,2018,1992
11835,6,2018,1990
53015,20,2018,1988
69623,7,2018,1986
18650,1,2018,2012
58740,2,2018,1991
74027,5,2018,1987
30905,1,2018,1985
83652,5,2018,1986
43028,8,2018,1986
44477,4,2018,1989
64477,1,2018,1998
20299,11,2018,1986
13486,1,2018,1987
80419,1,2018,1986
23529,2,2018,1989
62114,1,2018,1986
59011,4,2018,1988
12117,13,2018,1986
44266,11,2018,1993
63941,1,2018,1989
78432,16,2018,1989
66801,1,2018,1995
66473,1,2018,1987
80654,8,2018,1989
64224,2,2018,1986
13291,4,2018,1987
48291,2,2018,2015
38894,1,2018,1987
62069,1,2018,1987
55993,16,2018,1992
67847,1,2018,2015
45103,1,2018,1998
24548,1,2018,2004
66667,5,2018,1987
89790,11,2018,1994
78361,12,2018,1995
67037,1,2018,1997
74895,11,2018,1991
78448,5,2018,2003
70106,4,2018,1991
10517,3,2018,1990
20336,29,2018,1988
73892,1,2018,1990
66245,25,2018,1988
66501,11,2018,1996
68049,8,2018,1997
23027,1,2018,1994
38520,1,2018,1995
69607,4,2018,1993
44856,5,2018,1988
24556,1,2018,1999
49083,1,2018,1998
76436,1,2018,1987
33823,1,2018,2017
11341,4,2018,1988
41719,2,2018,1988
25786,17,2018,1985
28696,3,2018,1993
50199,1,2018,1988
17911,3,2018,1996
27036,3,2018,1986
48208,6,2018,1988
33508,2,2018,1997
61146,3,2018,2013
34578,1,2018,2000
39205,4,2018,1988
62966,1,2018,1986
65270,10,2018,2006
44274,1,2018,2009
33690,1,2018,2010
58107,4,2018,1987
78441,4,2018,1989
78242,13,2018,1985
15924,8,2018,1985
78386,2,2018,1985
55811,1,2018,1985
65808,15,2018,1985
78363,5,2018,1985
21224,1,2018,1985
63909,2,2018,1985
51546,6,2018,1985
23422,3,2018,1985
68524,7,2018,1985
66449,1,2018,1985
68180,2,2018,1985
85682,8,2018,1985
32943,10,2018,1985
65154,7,2018,1985
31843,8,2018,1985
24185,1,2018,1985
65656,17,2018,1985
47408,7,2018,1985
22956,14,2018,1985
66668,1,2018,1985
60127,6,2018,1985
27597,3,2018,1985
56347,3,2018,1985
33575,6,2018,1985
51968,1,2018,1985
75409,8,2018,1985
69762,3,2018,1985
67003,2,2018,1989
33188,1,2018,2006
66617,30,2018,1985
66385,6,2018,1985
78514,1,2018,1985
53197,5,2018,2002
54624,7,2018,1985
64311,14,2018,1985
56040,1,2018,2014
12072,13,2018,1985
35546,1,2018,1985
73163,3,2018,1985
85439,11,2018,2003
73243,2,2018,1985
67504,2,2018,1985
16353,3,2018,1985
55511,31,2018,1985
55483,6,2018,1985
29285,15,2018,1985
54245,10,2018,1997
43677,2,2018,1985
64741,5,2018,1985
65242,2,2018,1985
76815,2,2018,1985
64638,1,2018,1991
82449,11,2018,1985
25655,3,2018,1985
62295,4,2018,1985
16970,3,2018,1985
27909,18,2018,1985
14605,3,2018,1985
63184,2,2018,1985
60169,4,2018,1985
26789,1,2018,1985
16206,4,2018,1985
49032,11,2018,1985
63140,4,2018,1985
65381,2,2018,1985
61030,3,2018,1985
47598,2,2018,1985
30809,4,2018,1985
43036,9,2018,1985
58819,15,2018,1985
63176,2,2018,1985
61744,1,2018,1985
54843,21,2018,1985
64646,1,2018,1985
65913,7,2018,1985
53517,1,2018,1985
20263,1,2018,1985
73358,2,2018,1992
32970,2,2018,1985
31203,4,2018,1985
13961,2,2018,1988
24724,2,2018,1985
22382,16,2018,1985
80064,5,2018,1985
32652,2,2018,1985
80021,2,2018,1985
66878,1,2018,2002
32062,27,2018,1990
68874,1,2018,1986
58500,1,2018,1989
44389,3,2018,1989
23537,16,2018,1988
65306,12,2018,1996
24839,1,2018,1989
68065,11,2018,1992
24572,6,2018,1992
69359,2,2018,1986
64996,7,2018,1988
57454,2,2018,1991
76863,6,2018,1996
40345,4,2018,1989
12192,1,2018,1990
25567,1,2018,1988
62026,1,2018,1991
67564,7,2018,1989
39590,2,2018,2000
70819,1,2018,1989
17444,10,2018,1990
38982,7,2018,1994
51984,1,2018,2008
16003,3,2018,1987
72523,3,2018,1991
52282,2,2018,2000
70915,5,2018,1986
68937,3,2018,1989
48371,6,2018,1995
73956,3,2018,1996
72662,5,2018,1988
78388,14,2018,1989
22681,2,2018,1993
16300,2,2018,1987
67125,1,2018,1987
31393,1,2018,1990
69957,6,2018,1987
76276,1,2018,2007
79848,2,2018,1991
37795,1,2018,1988
40425,1,2018,1996
47109,2,2018,1990
65074,1,2018,1999
34041,10,2018,1988
74580,2,2018,1999
29111,8,2018,1994
45891,3,2018,2003
43167,9,2018,1988
23596,11,2018,1988
64048,1,2018,1990
28848,9,2018,1987
44071,3,2018,1987
80005,1,2018,1992
47619,28,2018,1987
67176,10,2018,1993
83759,3,2018,1987
30075,2,2018,1993
34922,1,2018,1992
11181,4,2018,1994
23588,2,2018,1995
30227,4,2018,1989
22430,1,2018,2001
67619,8,2018,1988
29832,2,2018,1989
73075,1,2018,1998
24126,3,2018,1991
75345,12,2018,1986
33260,1,2018,1987
73681,4,2018,2009
65032,6,2018,1994
54528,1,2018,1991
65008,20,2018,1988
28346,3,2018,1988
70632,7,2018,1992
27634,2,2018,1989
30577,9,2018,1991
77631,1,2018,1991
72232,1,2018,2013
39256,8,2018,1999
12024,9,2018,1995
65227,2,2018,1990
47563,7,2018,1989
21929,1,2018,1994
80267,4,2018,1988
74553,3,2018,1989
32890,2,2018,1990
12811,5,2018,1993
48312,1,2018,1993
73817,3,2018,2013
67010,11,2018,1999
49956,1,2018,1990
39985,3,2018,1988
74836,15,2018,1994
75505,5,2018,1997
77332,1,2018,2000
44194,7,2018,1997
22913,11,2018,1993
75788,2,2018,1994
37541,3,2018,1998
54341,5,2018,2001
37859,1,2018,1995
50543,2,2018,1998
29058,15,2018,1991
72611,17,2018,1991
21304,1,2018,1996
78349,3,2018,2003
75548,1,2018,2000
41515,1,2018,1993
78295,1,2018,1986
29014,22,2018,1986
58772,10,2018,1986
16046,1,2018,1986
72275,5,2018,1986
85295,4,2018,1986
20109,2,2018,1986
34535,4,2018,1986
42607,12,2018,1986
25100,4,2018,1986
66317,1,2018,1986
41911,2,2018,1986
86108,2,2018,1986
19095,3,2018,1986
65832,1,2018,2007
66085,7,2018,1986
80390,1,2018,1986
10701,1,2018,1990
31035,5,2018,1997
46034,17,2018,1986
42535,7,2018,1986
18957,1,2018,1986
78277,1,2018,1986
66296,12,2018,1986
50703,5,2018,1986
65672,21,2018,1986
66851,1,2018,1986
78327,2,2018,1986
66421,5,2018,1986
22518,3,2018,2001
33655,6,2018,1986
67871,3,2018,1986
43992,13,2018,1986
48048,11,2018,1986
92794,6,2018,1986
24919,9,2018,1986
66393,1,2018,2001
65779,7,2018,1986
19960,2,2018,1986
67555,4,2018,1986
22593,8,2018,1986
63327,2,2018,1986
65971,3,2018,1986
66771,8,2018,1986
37357,10,2018,1986
57112,6,2018,1986
66966,1,2018,1986
82772,5,2018,1986
75353,6,2018,1986
15502,11,2018,1986
60484,3,2018,1986
25102,3,2018,1986
77658,6,2018,1986
68567,2,2018,1986
65761,10,2018,1986
70421,2,2018,1996
78992,4,2018,1986
53445,3,2018,1986
62173,1,2018,1986
71782,1,2018,2010
40540,1,2018,2006
46068,7,2018,1986
66018,2,2018,1986
56143,17,2018,1986
37242,1,2018,1991
32986,2,2018,1986
42383,1,2018,1986
78532,1,2018,1986
29912,3,2018,1986
23246,4,2018,1986
27984,2,2018,1986
65322,2,2018,1986
66640,4,2018,1995
63555,2,2018,1986
43327,3,2018,1995
23115,9,2018,1986
81104,2,2018,1989
86933,3,2018,1986
62819,1,2018,1986
57761,3,2018,1986
49307,1,2018,1986
16134,2,2018,1986
56120,3,2018,1986
66974,5,2018,1986
65883,1,2018,2007
34834,4,2018,1986
44143,4,2018,1986
15473,1,2018,1986
67934,1,2018,1986
67425,6,2018,1988
38085,8,2018,1990
71846,3,2018,1987
17284,2,2018,1988
50463,3,2018,1988
15262,5,2018,1992
83011,1,2018,2010
18244,11,2018,1990
70280,2,2018,1992
68558,3,2018,1987
49227,4,2018,2002
65285,15,2018,1991
62712,1,2018,1991
27861,8,2018,1990
39670,8,2018,1991
43394,1,2018,1991
62797,10,2018,1995
89552,1,2018,1989
68006,1,2018,1988
59839,6,2018,1990
66297,1,2018,1993
13769,18,2018,2000
66852,23,2018,1992
65024,1,2018,1996
22403,3,2018,1987
46915,1,2018,1990
65104,1,2018,1989
61322,10,2018,1991
88269,2,2018,1998
23035,2,2018,1995
10998,2,2018,1994
90377,16,2018,1989
75273,1,2018,2001
31051,10,2018,2002
65155,2,2018,1999
75492,1,2018,1988
82887,3,2018,1989
51685,2,2018,1988
53496,3,2018,1991
91708,3,2018,2004
73366,3,2018,1990
40759,2,2018,1987
67117,2,2018,1989
67002,12,2018,1999
68494,4,2018,1995
89616,4,2018,1990
13232,8,2018,1989
85084,13,2018,1988
69307,12,2018,1989
45242,1,2018,1988
68830,24,2018,1988
72072,2,2018,1999
33137,1,2018,2016
89886,5,2018,1992
78473,6,2018,1987
32548,10,2018,2007
29875,4,2018,1991
85113,3,2018,1993
13120,1,2018,1990
30892,3,2018,1992
92399,9,2018,1999
43597,1,2018,1997
17671,5,2018,1991
73294,1,2018,1998
42586,3,2018,1995
53656,17,2018,1990
76022,3,2018,1994
71985,13,2018,1998
54819,1,2018,1998
34068,1,2018,1988
79840,9,2018,1990
73171,7,2018,1989
76663,1,2018,1988
53613,12,2018,2005
35028,1,2018,1989
22374,4,2018,2010
77017,2,2018,1991
74975,4,2018,1989
58828,1,2018,1988
92225,4,2018,2002
27992,1,2018,1989
79733,2,2018,1995
20547,6,2018,1991
71555,2,2018,1995
90537,14,2018,1987
86239,5,2018,1987
76126,2,2018,1987
78478,1,2018,1987
64814,1,2018,1987
57860,1,2018,1987
68291,7,2018,1987
89333,3,2018,2007
87127,13,2018,1987
48814,3,2018,1987
90262,1,2018,1987
79135,1,2018,1987
89587,18,2018,1987
30454,3,2018,1987
46448,2,2018,1987
85164,12,2018,1987
15748,7,2018,1999
40687,2,2018,1995
75890,7,2018,1991
47029,6,2018,1987
67512,5,2018,1987
78395,7,2018,1993
83089,2,2018,1987
40521,4,2018,1987
78301,1,2018,1987
59337,5,2018,1987
33516,4,2018,1987
55985,15,2018,1987
63212,5,2018,1987
73745,6,2018,1987
68208,8,2018,1987
67950,1,2018,1987
46907,4,2018,2009
49753,2,2018,1987
85607,12,2018,1987
11608,2,2018,1987
90596,4,2018,1987
60733,8,2018,1987
93287,2,2018,1987
66480,3,2018,1987
25831,3,2018,1987
81083,4,2018,1987
67432,10,2018,1987
67061,4,2018,1987
38790,7,2018,1987
40644,8,2018,1987
31406,1,2018,1987
67387,1,2018,1987
75169,1,2018,1987
48101,17,2018,1987
52717,6,2018,1987
92823,5,2018,1987
73016,4,2018,1987
88613,5,2018,1987
13777,13,2018,1987
12619,3,2018,1987
56507,3,2018,1987
84161,8,2018,2004
65744,3,2018,1987
69913,3,2018,1987
36602,4,2018,1987
50586,8,2018,1987
63191,1,2018,1987
67360,17,2018,1987
67977,1,2018,1987
12408,2,2018,1987
45815,2,2018,1987
39301,1,2018,1987
73921,1,2018,1992
92364,5,2018,1987
65103,8,2018,1987
91767,1,2018,1993
58203,2,2018,1987
89712,8,2018,1987
78231,2,2018,2014
86960,7,2018,1987
44645,9,2018,1987
62042,9,2018,1998
37461,1,2018,1987
32054,13,2018,2005
86116,2,2018,1996
53082,6,2018,2003
92372,3,2018,1990
92770,7,2018,1989
89608,1,2018,1992
85842,1,2018,2002
23107,1,2018,1989
46501,1,2018,1988
88939,4,2018,1991
90422,2,2018,1988
92575,5,2018,1991
90844,3,2018,1988
86087,1,2018,1989
49104,3,2018,1991
88605,4,2018,1994
71942,14,2018,1995
67707,1,2018,1994
66560,2,2018,1990
89755,9,2018,1990
93220,1,2018,1992
85041,3,2018,1991
48806,10,2018,1989
89499,10,2018,1989
75388,9,2018,1989
89456,9,2018,1993
89747,2,2018,1989
90799,2,2018,1990
92217,2,2018,1992
90625,7,2018,1989
89915,1,2018,1994
25604,1,2018,1996
67694,3,2018,1990
92583,22,2018,1989
62552,3,2018,2007
90289,9,2018,1991
87549,7,2018,1989
91193,8,2018,1989
76807,9,2018,1992
89106,2,2018,1990
92735,3,2018,1988
78527,6,2018,2008
91679,2,2018,1994
89261,2,2018,1991
86052,1,2018,1989
78569,1,2018,2017
78560,1,2018,2005
85893,5,2018,1995
91425,4,2018,1989
68435,4,2018,1989
88990,7,2018,2001
21785,13,2018,1997
92874,4,2018,2010
87012,4,2018,1989
91380,1,2018,2001
92260,6,2018,1990
81171,1,2018,1989
90211,11,2018,1992
86677,5,2018,1996
86167,1,2018,1999
88701,4,2018,1989
75110,6,2018,1999
80427,1,2018,1990
53381,2,2018,1997
86642,1,2018,1997
92420,1,2018,1990
87143,5,2018,1990
89950,2,2018,1993
18308,2,2018,1998
89894,2,2018,1992
34228,12,2018,1995
67467,6,2018,2001
69075,5,2018,1994
92401,5,2018,1992
89763,3,2018,2000
90254,1,2018,1992
11122,1,2018,1999
90115,5,2018,1989
86511,6,2018,1993
87645,3,2018,1990
29736,2,2018,2005
78414,2,2018,1990
92591,2,2018,1998
90051,2,2018,2005
86423,4,2018,1998
91177,1,2018,1993
55854,2,2018,1994
43290,1,2018,2007
90924,5,2018,1998
87709,2,2018,1988
88285,4,2018,1992
87637,2,2018,2005
19749,2,2018,1992
85447,5,2018,1988
92508,3,2018,1992
10005,4,2018,1988
10046,8,2018,1988
88306,3,2018,1988
10579,2,2018,1988
71087,3,2018,1988
70076,7,2018,1988
10611,11,2018,1988
10077,7,2018,1988
91599,1,2018,1988
86290,15,2018,1988
69825,5,2018,1988
72574,5,2018,1988
78571,5,2018,1988
23991,2,2018,1988
91804,7,2018,1988
89405,8,2018,1991
91513,1,2018,1988
10660,3,2018,1988
10133,2,2018,1988
75506,5,2018,1988
10047,4,2018,1988
10443,23,2018,1988
75097,1,2018,1988
10017,1,2018,1988
